Date,LOS,Rate,Rate Code,RoomType,Source,Track Code,Occupied,ADR,HolidayName,IsHoliday,DayOfWeekName,IsWeekend
2022-02-11,1,166.3,BAR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LBLO,NQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,179.0,BAR,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,169.0,SRTL,NK,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,113.0,LSTATE,NK,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,166.3,BAR,NHK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,156.9,BAR,NK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,100.0,SCPM,NQQ,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,2,144.91,SAPR1M,NQQ,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,120.0,GROUP~,SNK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,2,102.0,LMANAG,NQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,120.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NHQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NHQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,120.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,164.1,BAR,NQQ,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,113.0,LSTATE,NK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-12,1,115.5,LWTO,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,187.45,BAR,SNQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,105.0,GROUP~,SNK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,SBOOK,SNQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,174.0,BAR,SNK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,129.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,154.0,BAR,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,115.91,LEXP,SNQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,139.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,154.0,SBOOK,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,139.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,179.0,SRTL,NHQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,139.0,GROUP~,NK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,99.0,BAR,NK,WI,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,127.2,SSO,SNQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,168.78,SCPM,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,100.0,BAR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.08,SCPM,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LBLO,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LBLO,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,154.0,BAR,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,159.08,SCPM,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,LMED,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,129.0,LMANAG,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.08,SCPM,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,152.15,SPC,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.08,SCPM,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,149.38,SCPM,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,144.32,SGML,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LPSR,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LPSR,SNK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LBLO,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LBLO,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,164.0,BAR,NHQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LBLO,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,111.75,LNET2,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,131.58,SCPM,NHK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,134.0,BAR,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,144.53,SCPM,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,100.5,SNP,SNK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.08,SCPM,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,164.0,SRTL,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,82.5,LMANAG,SNQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,173.63,SCPM,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,144.53,SCPM,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,169.0,SBOOK,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,169.0,SBOOK,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,141.41,SCPM,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,179.0,BAR,NHQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,149.0,BAR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,149.0,BAR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,183.33,SCPM,SNQQ1,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,154.23,SCPM,SNQQ1,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,183.28,SCPM,SNQQ1,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,124.36,SAPR1G,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,96.03,SCPM,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,164.0,BAR,SNQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NHQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,64.35,LOPQ,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,126.55,SAPR1X,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,105.0,GROUP~,SNK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,102.94,LEXP,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,40.0,SED,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,40.0,SED,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,164.0,SBOOK,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,146.3,SAPR1B,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,5,70.0,LPSR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,105.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,149.0,BAR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,149.0,BAR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LPSR,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,139.0,GROUP~,NHQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,65.0,LCOOKC,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,165.19,SCPM,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,189.0,SRTL,SNK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,130.31,SC15,SNQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,139.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,130.31,SC15,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,130.31,SC15,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,121.81,SC15,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,121.81,SC15,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,121.81,SC15,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,121.81,SC15,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,179.0,BAR,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,130.31,SC15,SNQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,188.65,SBOOK,SNQQ1,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,152.17,SCPM,SNQQ1,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,103.72,SRD Rate,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,139.0,BAR,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.0,BAR,SNQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.0,BAR,SNQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,SNK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,105.0,GROUP~,NHK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,144.04,SCPM,NHQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,173.63,SCPM,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,193.33,SCPM,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,112.24,SC15,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.0,BAR,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,146.3,SAPR1,NQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,154.0,BAR,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,129.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,129.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,129.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,134.0,BAR,SNQQ1,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,64.35,LOPQ,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,123.0,LNET2,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,99.0,SBOOK,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,159.08,SCPM,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,159.08,SCPM,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,120.0,GROUP~,SNHK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,6,70.0,BAR,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,99.0,BAR,NK,WI,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,70.0,LMANAG,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,99.0,BAR,NQQ,WI,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.0,SSC,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,129.0,BAR,NK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,103.72,SRD Rate,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,100.0,LSTATE,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,179.0,SBOOK,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,159.08,SCPM,NHQQ,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,95.0,LMANAG,SNK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,164.0,BAR,NQQ,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,115.43,SCPM,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,126.27,LEXP2,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,77.35,LOPQ,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NK,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,154.0,SBOOK,NK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,105.0,GROUP~,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,1,119.0,BAR,NK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,2,164.0,BAR,NQQ,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,64.35,LOPQ,NK,CRS,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,85.0,LMANAG,NQQ,DIRECT,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,159.0,SBOOK,SNK,CRS,CORPORATE,100,119.43,NA,0,Saturday,1
2022-02-12,2,139.0,GROUP~,SNK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-12,1,154.0,BAR,NK,DIRECT,LEISURE,100,119.43,NA,0,Saturday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,2,65.0,BAR,SNQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,129.0,LMANAG,SNQQ1,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,103.72,SRD Rate,SNK,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,70.0,LBLREP,SNQQ,WI,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,1,95.0,BAR,NQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,80.0,LMED,SNQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,6,70.0,GROUP~,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,100.0,LMANAG,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,95.0,SRTL,NK,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NHQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,90.0,BAR,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,108.3,SCPM,SNQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,99.7,BAR,NQQ,DIRECT,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,1,80.75,SCPM,NQQ,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,2,116.2,BAR,NQQ,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,3,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,6,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,3,99.5,BAR,NHQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,3,99.65,BAR,NQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,114.4,BAR,SNK,DIRECT,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,95.0,BAR,SNQQ1,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,71.4,LEXP,NQQ,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,12,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,3,70.0,GROUP~,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,6,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,95.0,BAR,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,114.65,SBOOK,NQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,100.76,SGML,SNHK,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,1,96.36,SGML,NK,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,1,96.36,SGML,NK,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,1,103.72,SRD Rate,SNK,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,65.0,LOPQ,SNQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,6,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,2,70.0,BAR,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,70.0,GROUP~,SNQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,4,70.0,BAR,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,70.0,LBLREP,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,61.75,LOPQ,NQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,99.35,BAR,SNQQ1,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,74.74,LNET2,NQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,4,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,90.25,SCPM,SNQQ1,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,4,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,4,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,115.9,BAR,SNK,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,4,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,80.75,SCPM,NHQQ,CRS,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,1,108.68,SCPM,SNK,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,99.65,SRTL,NQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,5,70.0,GROUP~,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,3,114.65,BAR,SNK,DIRECT,LEISURE,82,83.81,NA,0,Sunday,1
2022-02-13,3,99.45,BAR,SNQQ1,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,70.0,LPSR,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,14,70.0,BAR,NK,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,2,70.0,GROUP~,NQQ,DIRECT,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-13,1,133.25,SRTL,SNQQ,CRS,CORPORATE,82,83.81,NA,0,Sunday,1
2022-02-14,1,89.0,BAR,NQQ,CRS,CORPORATE,91,83.93,NA,0,Monday,0
2022-02-14,1,89.0,BAR,NQQ,CRS,CORPORATE,91,83.93,NA,0,Monday,0
2022-02-14,1,89.0,BAR,SNQQ,CRS,LEISURE,91,83.93,NA,0,Monday,0
2022-02-14,1,99.0,BAR,NQQ,DIRECT,LEISURE,91,83.93,NA,0,Monday,0
2022-02-14,1,99.0,BAR,NQQ,DIRECT,LEISURE,91,83.93,NA,0,Monday,0
2022-02-14,1,70.0,LBLO,NQQ,DIRECT,CORPORATE,91,83.93,NA,0,Monday,0
